ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
9593379,HX243828,05/01/2014 3:55:00 AM,001XX S CICERO AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1533,015,28,25,18,1144362,1899218,2014,05/04/2014,41.87947203,-87.74539008,"(41.87947202655146, -87.74539007795737)"
9593330,HX243807,05/01/2014 3:30:00 AM,116XX S PEORIA ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0524,005,34,53,14,1172237,1827822,2014,05/03/2014,41.68298362,-87.64513571,"(41.6829836175029, -87.64513570864612)"
9593413,HX243843,05/01/2014 3:00:00 AM,123XX S WENTWORTH AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0523,005,9,53,06,1177204,1823279,2014,05/04/2014,41.67040661,-87.62708975,"(41.670406607289934, -87.62708974554863)"
9593583,HX244045,05/01/2014 3:00:00 AM,045XX W JACKSON BLVD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1113,011,28,26,07,1146389,1898347,2014,05/03/2014,41.87704355,-87.73796935,"(41.877043553613056, -87.73796935292738)"
9593584,HX243956,05/01/2014 3:00:00 AM,030XX W 62ND ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0823,008,15,66,05,1157231,1863331,2014,05/06/2014,41.78074211,-87.69910967,"(41.78074211160222, -87.69910966831391)"
9594114,HX244284,05/01/2014 3:00:00 AM,015XX N ROCKWELL ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,1423,014,26,24,26,1158836,1910129,2014,05/04/2014,41.90912837,-87.69194405,"(41.90912837101914, -87.69194405328074)"
9594109,HX244304,05/01/2014 3:00:00 AM,068XX S PEORIA ST,0820,THEFT,$500 AND UNDER,STREET,false,false,0723,007,17,68,06,1171526,1859540,2014,05/04/2014,41.77003788,-87.64681241,"(41.770037879476526, -87.64681241408078)"
9594411,HX244778,05/01/2014 3:00:00 AM,008XX W 71ST ST,0820,THEFT,$500 AND UNDER,APARTMENT,false,false,0733,007,6,68,06,1172017,1857818,2014,05/04/2014,41.76530173,-87.64506313,"(41.765301733640555, -87.64506312953809)"
9593316,HX243799,05/01/2014 2:45:00 AM,068XX S PERRY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,0722,007,6,69,08B,1176540,1859574,2014,05/04/2014,41.77001988,-87.62843227,"(41.77001988289668, -87.62843227270723)"
9593318,HX243803,05/01/2014 2:43:00 AM,032XX N BROADWAY,0460,BATTERY,SIMPLE,RESTAURANT,true,false,1925,019,44,6,08B,1171716,1921854,2014,05/03/2014,41.94102827,-87.64428293,"(41.94102827212766, -87.64428293294294)"
9599063,HX249597,05/01/2014 2:30:00 AM,055XX W AUGUSTA BLVD,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENTIAL YARD (FRONT/BACK),false,false,1524,015,37,25,14,1139022,1906157,2014,05/07/2014,41.89861223,-87.7648292,"(41.89861222901234, -87.7648292042339)"
9593712,HX243806,05/01/2014 2:30:00 AM,020XX N KEELER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,2522,025,30,20,08B,1148005,1913518,2014,05/04/2014,41.91864347,-87.73164516,"(41.918643468980804, -87.73164515765689)"
21355,HX243787,05/01/2014 2:22:00 AM,080XX S COTTAGE GROVE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0631,006,8,44,01A,1182996,1851742,2014,05/01/2014,41.74838044,-87.60501059,"(41.74838044469933, -87.60501059244723)"
9593304,HX243791,05/01/2014 2:15:00 AM,049XX W QUINCY ST,0460,BATTERY,SIMPLE,SIDEWALK,true,false,1533,015,28,25,08B,1143679,1898592,2014,05/03/2014,41.87776702,-87.74791366,"(41.87776701761865, -87.7479136572116)"
9594347,HX243801,05/01/2014 2:15:00 AM,006XX N FRANKLIN ST,0460,BATTERY,SIMPLE,STREET,false,false,1831,018,42,8,08B,1174170,1904648,2014,05/05/2014,41.89375977,-87.63577801,"(41.89375976778889, -87.63577800998077)"
9597182,HX244381,05/01/2014 2:06:00 AM,003XX E CERMAK RD,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,OTHER,false,false,0132,001,2,33,26,1178434,1889756,2014,05/06/2014,41.85279909,-87.62057213,"(41.85279908826956, -87.62057212865203)"
9593761,HX244075,05/01/2014 2:00:00 AM,041XX S PRAIRIE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0213,002,3,38,07,1178773,1877372,2014,05/04/2014,41.81880875,-87.61970553,"(41.81880875167875, -87.61970552717645)"
9593325,HX243796,05/01/2014 2:00:00 AM,056XX N MARMORA AVE,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,RESIDENCE,false,true,1622,016,45,11,26,1135847,1937085,2014,05/03/2014,41.9835391,-87.77575208,"(41.983539097502415, -87.77575208398119)"
9593418,HX243836,05/01/2014 2:00:00 AM,032XX N PULASKI RD,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,false,false,1731,017,31,16,26,1149125,1921011,2014,05/07/2014,41.93918329,-87.72733557,"(41.93918328877527, -87.7273355670352)"
9593313,HX243793,05/01/2014 2:00:00 AM,011XX W 63RD ST,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,RESTAURANT,false,false,0712,007,16,68,04B,1169433,1863051,2014,05/03/2014,41.77971808,-87.65438286,"(41.779718084958894, -87.65438285677844)"
9593353,HX243827,05/01/2014 2:00:00 AM,065XX N SHERIDAN RD,0820,THEFT,$500 AND UNDER,SIDEWALK,false,false,2432,024,40,1,06,1167037,1943460,2014,05/03/2014,42.00041777,-87.66085659,"(42.00041777036747, -87.66085659359963)"
9593300,HX243786,05/01/2014 2:00:00 AM,073XX S WINCHESTER AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,0735,007,17,67,05,1164593,1855747,2014,05/07/2014,41.75977841,-87.67233276,"(41.759778413764145, -87.67233275625297)"
9593562,HX243951,05/01/2014 2:00:00 AM,090XX S GREENWOOD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0413,004,8,47,08B,1185087,1845242,2014,05/04/2014,41.73049493,-87.59755218,"(41.730494927796556, -87.59755217843019)"
9593319,HX243798,05/01/2014 1:57:00 AM,042XX S PRINCETON AVE,1020,ARSON,BY FIRE,APARTMENT,false,false,0925,009,3,37,09,1175031,1876970,2014,05/03/2014,41.81779009,-87.63344446,"(41.81779008848823, -87.6334444564851)"
9593295,HX243779,05/01/2014 1:46:00 AM,041XX S CALIFORNIA AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0921,009,12,58,18,1158431,1876755,2014,05/04/2014,41.81755499,-87.69434436,"(41.81755499107684, -87.69434435875557)"
9593420,HX243840,05/01/2014 1:30:00 AM,020XX W 70TH ST,0820,THEFT,$500 AND UNDER,STREET,false,false,0735,007,17,67,06,1163985,1858193,2014,05/04/2014,41.76650338,-87.67449242,"(41.7665033788965, -87.67449241850959)"
9594119,HX244370,05/01/2014 1:30:00 AM,006XX N DEARBORN ST,0890,THEFT,FROM BUILDING,OTHER,false,false,1832,018,42,8,06,1175786,1904527,2014,05/04/2014,41.89339153,-87.62984669,"(41.89339153235496, -87.62984669291883)"
9593314,HX243788,05/01/2014 1:15:00 AM,021XX S TRUMBULL AVE,1460,WEAPONS VIOLATION,POSS FIREARM/AMMO:NO FOID CARD,STREET,true,false,1024,010,24,30,15,1153802,1889266,2014,05/03/2014,41.85197995,-87.71099252,"(41.85197994963606, -87.71099251965883)"
9593307,HX243775,05/01/2014 1:10:00 AM,053XX W GIDDINGS ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1623,016,45,15,08B,1140120,1930840,2014,05/03/2014,41.96632489,-87.7601902,"(41.966324893867274, -87.76019019670598)"
9593299,HX243769,05/01/2014 1:10:00 AM,066XX S BISHOP ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0725,007,17,67,14,1167777,1860453,2014,05/03/2014,41.77262456,-87.66052849,"(41.772624564820234, -87.66052848639737)"
9594131,HX244019,05/01/2014 1:08:00 AM,050XX N WINTHROP AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,OTHER,false,true,2033,020,48,3,26,1167911,1934021,2014,05/04/2014,41.97449805,-87.65791519,"(41.97449805431988, -87.65791519170006)"
9593303,HX243774,05/01/2014 1:06:00 AM,059XX W CHICAGO AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,CONVENIENCE STORE,false,false,1511,015,29,25,14,1136378,1904681,2014,05/03/2014,41.89460956,-87.77457593,"(41.89460956470922, -87.7745759275009)"
9597238,HX248054,05/01/2014 1:00:00 AM,029XX W 64TH ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,false,false,0823,008,15,66,11,1157775,1862017,2014,05/06/2014,41.77712528,-87.69715089,"(41.777125277644906, -87.69715088542503)"
9593302,HX243789,05/01/2014 1:00:00 AM,005XX N CICERO AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,1532,015,28,25,18,1144225,1903194,2014,05/04/2014,41.89038522,-87.74579317,"(41.89038521784896, -87.74579317126192)"
9594653,HX243804,05/01/2014 1:00:00 AM,027XX S KOLIN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1031,010,22,30,07,1147879,1885260,2014,05/04/2014,41.8411027,-87.73283453,"(41.84110269984019, -87.7328345348588)"
9593373,HX243831,05/01/2014 1:00:00 AM,050XX S MORGAN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0933,009,16,61,08B,1170454,1871595,2014,05/07/2014,41.8031416,-87.65039091,"(41.803141604593826, -87.65039091464087)"
9593291,HX243777,05/01/2014 12:54:00 AM,130XX S DR MARTIN LUTHER KING JR DR,0460,BATTERY,SIMPLE,RESIDENCE,true,false,0533,005,9,54,08B,1180962,1818889,2014,05/03/2014,41.65827444,-87.61347008,"(41.65827444015459, -87.61347007817598)"
9593281,HX243762,05/01/2014 12:52:00 AM,049XX W HUBBARD ST,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,true,false,1532,015,28,25,18,1143020,1902592,2014,05/04/2014,41.88875581,-87.75023358,"(41.888755814572654, -87.7502335761773)"
9593332,HX243792,05/01/2014 12:45:00 AM,041XX N KENNETH AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,1722,017,38,16,08B,1145848,1927068,2014,05/03/2014,41.95586715,-87.73922524,"(41.95586715193048, -87.73922523853291)"
9593301,HX243783,05/01/2014 12:43:00 AM,059XX N CENTRAL AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,1621,016,45,11,18,1138321,1938983,2014,05/04/2014,41.98870281,-87.76660683,"(41.9887028071203, -87.7666068260627)"
9593283,HX243766,05/01/2014 12:40:00 AM,079XX S EMERALD AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0621,006,17,71,18,1172645,1852054,2014,05/04/2014,41.74947078,-87.64293087,"(41.74947078476143, -87.64293087051296)"
9593298,HX243780,05/01/2014 12:39:00 AM,041XX W WILCOX ST,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,true,false,1115,011,28,26,18,1149016,1899059,2014,05/04/2014,41.87894695,-87.72830526,"(41.87894695256389, -87.72830526375388)"
9593269,HX243767,05/01/2014 12:39:00 AM,071XX S YATES BLVD,4625,OTHER OFFENSE,PAROLE VIOLATION,STREET,true,false,0334,003,5,43,26,1193408,1858300,2014,05/03/2014,41.76612793,-87.56664392,"(41.76612793053824, -87.5666439224181)"
9593342,HX243764,05/01/2014 12:38:00 AM,0000X W POLK ST,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0123,001,2,32,08B,1176057,1896877,2014,05/03/2014,41.8723934,-87.62908198,"(41.872393397102535, -87.62908197865869)"
9593329,HX243810,05/01/2014 12:36:00 AM,043XX W WABANSIA AVE,1340,CRIMINAL DAMAGE,TO STATE SUP PROP,"SCHOOL, PUBLIC, BUILDING",false,false,2534,025,31,23,14,1147032,1910981,2014,05/03/2014,41.91170037,-87.73528508,"(41.911700366446524, -87.73528507978192)"
9593279,HX243765,05/01/2014 12:32:00 AM,048XX W JACKSON BLVD,2820,OTHER OFFENSE,TELEPHONE THREAT,STREET,false,false,1533,015,24,25,26,1143929,1898187,2014,05/03/2014,41.87665096,-87.74700587,"(41.87665096471543, -87.74700586799445)"
9596193,HX244353,05/01/2014 12:30:00 AM,087XX S DORCHESTER AVE,0810,THEFT,OVER $500,STREET,false,false,0412,004,8,48,06,1187016,1847508,2014,05/06/2014,41.7366676,-87.59041406,"(41.73666760266395, -87.59041406193865)"
9593966,HX244251,05/01/2014 12:30:00 AM,079XX S ST LAWRENCE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0624,006,6,44,14,1181658,1852288,2014,05/04/2014,41.7499097,-87.60989661,"(41.749909702712046, -87.60989661495542)"
9593261,HX243756,05/01/2014 12:20:00 AM,025XX W 63RD ST,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0825,008,15,66,08B,1160489,1862756,2014,05/07/2014,41.77909767,-87.68718099,"(41.77909767006626, -87.68718098766492)"
9593296,HX243757,05/01/2014 12:20:00 AM,049XX S DAMEN AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0931,009,16,61,08B,1163813,1872003,2014,05/05/2014,41.80440342,-87.67473514,"(41.80440342290293, -87.6747351360003)"
9593242,HX243752,05/01/2014 12:15:00 AM,0000X S KENTON AVE,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,true,false,1113,011,28,25,16,1145622,1899504,2014,05/04/2014,41.88023307,-87.74075625,"(41.88023306513029, -87.74075625061447)"
9593328,HX243758,05/01/2014 12:15:00 AM,081XX S PEORIA ST,0810,THEFT,OVER $500,APARTMENT,false,true,0613,006,21,71,06,1171770,1850665,2014,05/03/2014,41.74567841,-87.64617787,"(41.74567840790239, -87.64617786748384)"
9593772,HX244148,05/01/2014 12:01:00 AM,038XX S MORGAN ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,0915,009,11,60,06,1170232,1879624,2014,05/04/2014,41.82517884,-87.65097127,"(41.82517884109481, -87.65097127104751)"
9599998,HX250442,05/01/2014 12:01:00 AM,068XX S MAY ST,1330,CRIMINAL TRESPASS,TO LAND,ABANDONED BUILDING,false,false,0724,007,17,68,26,1169867,1859586,2014,05/07/2014,41.77020029,-87.65289227,"(41.77020028694572, -87.65289226743448)"
9593426,HX243850,05/01/2014 12:01:00 AM,015XX E 56TH ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,0235,002,5,41,05,1187435,1868209,2014,05/03/2014,41.79346305,-87.58822203,"(41.79346304637609, -87.58822202500522)"
9593585,HX243987,05/01/2014 12:01:00 AM,076XX N PAULINA ST,1310,CRIMINAL DAMAGE,TO PROPERTY,ALLEY,false,false,2422,024,49,1,14,1163617,1950843,2014,05/03/2014,42.02074989,-87.67322859,"(42.0207498923964, -87.67322858824572)"
9594899,HX245223,05/01/2014 12:01:00 AM,066XX S WHIPPLE ST,0820,THEFT,$500 AND UNDER,STREET,false,false,0831,008,15,66,06,1157241,1860168,2014,05/04/2014,41.77206217,-87.69915852,"(41.77206217198823, -87.69915852125538)"
9593615,HX243966,05/01/2014 12:01:00 AM,011XX E 90TH ST,0810,THEFT,OVER $500,STREET,false,false,0413,004,8,47,06,1185284,1845573,2014,05/04/2014,41.7313986,-87.59682014,"(41.73139860484446, -87.59682013617247)"
9593531,HX243979,05/01/2014 12:01:00 AM,055XX S BISHOP ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0713,007,16,67,07,1167649,1868027,2014,05/04/2014,41.7934113,-87.66078054,"(41.793411299193494, -87.66078053620129)"
9593627,HX244041,05/01/2014 12:01:00 AM,109XX S FAIRFIELD AVE,0810,THEFT,OVER $500,STREET,false,false,2212,022,19,75,06,1159946,1832039,2014,05/04/2014,41.69481646,-87.69001346,"(41.69481645944168, -87.69001346137779)"
9593595,HX244006,05/01/2014 12:00:00 AM,078XX S WINCHESTER AVE,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,0611,006,18,71,06,1164678,1852779,2014,05/06/2014,41.75163201,-87.67210484,"(41.75163200666376, -87.67210483578035)"
9594117,HX244372,05/01/2014 12:00:00 AM,002XX W CERMAK RD,0610,BURGLARY,FORCIBLE ENTRY,COMMERCIAL / BUSINESS OFFICE,false,false,0914,009,25,34,05,1175222,1889787,2014,05/04/2014,41.85295671,-87.63236013,"(41.85295671107496, -87.63236013346929)"
9593276,HX243761,05/01/2014 12:00:00 AM,006XX N LA SALLE DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1832,018,42,8,08B,1174973,1904985,2014,05/07/2014,41.89466656,-87.63281879,"(41.8946665616255, -87.63281878629779)"
9593395,HX243883,05/01/2014 12:00:00 AM,069XX S PRINCETON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,DRIVEWAY - RESIDENTIAL,false,false,0731,007,6,69,14,1175543,1858583,2014,05/04/2014,41.76732283,-87.63211645,"(41.76732283138125, -87.6321164491139)"
9595745,HX245544,05/01/2014 12:00:00 AM,094XX S THROOP ST,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,false,false,2222,022,21,73,11,1169363,1841965,2014,05/04/2014,41.72185677,-87.65524872,"(41.72185676923543, -87.65524872412662)"
9593294,HX243770,04/30/2014 11:55:00 PM,039XX W MADISON ST,0454,BATTERY,AGG PO HANDS NO/MIN INJURY,STREET,true,false,1122,011,28,26,08B,1150322,1899687,2014,05/03/2014,41.88064489,-87.72349345,"(41.88064488956559, -87.72349344974788)"
9593271,HX243739,04/30/2014 11:55:00 PM,090XX S MUSKEGON AVE,2025,NARCOTICS,POSS: HALLUCINOGENS,PARK PROPERTY,true,false,0423,004,7,46,18,1196537,1845769,2014,05/04/2014,41.73166482,-87.55559044,"(41.731664816367946, -87.55559043790598)"
9593265,HX243747,04/30/2014 11:54:00 PM,003XX S CICERO AVE,1330,CRIMINAL TRESPASS,TO LAND,GAS STATION,true,false,1533,015,24,25,26,1144398,1898169,2014,05/03/2014,41.87659277,-87.74528428,"(41.87659276576107, -87.74528428081607)"
9593287,HX243741,04/30/2014 11:51:00 PM,031XX W POLK ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1134,011,24,27,08B,1155501,1896238,2014,05/03/2014,41.87107792,-87.70456929,"(41.871077920413015, -87.70456929306947)"
9593277,HX243742,04/30/2014 11:50:00 PM,020XX W JACKSON BLVD,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE,true,false,1225,012,2,28,26,1162603,1898579,2014,05/03/2014,41.87735612,-87.67842967,"(41.8773561197516, -87.67842967075596)"
9593750,HX244164,04/30/2014 11:30:00 PM,072XX S FAIRFIELD AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0831,008,18,66,06,1159340,1856280,2014,05/04/2014,41.7613502,-87.69157051,"(41.7613501956108, -87.69157051294842)"
9593270,HX243715,04/30/2014 11:30:00 PM,036XX S LAKE PARK AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0212,002,4,36,08B,1182260,1881290,2014,05/07/2014,41.82947984,-87.60679255,"(41.829479842525, -87.60679254930417)"
9593250,HX243737,04/30/2014 11:28:00 PM,075XX S CALUMET AVE,1330,CRIMINAL TRESPASS,TO LAND,APARTMENT,true,false,0623,006,6,69,26,1179817,1855256,2014,05/03/2014,41.7580965,-87.61655216,"(41.75809650334585, -87.61655216389482)"
9593262,HX243734,04/30/2014 11:20:00 PM,029XX W WARREN BLVD,0454,BATTERY,AGG PO HANDS NO/MIN INJURY,RESIDENCE PORCH/HALLWAY,true,false,1222,012,2,27,08B,1156556,1900167,2014,05/03/2014,41.88183822,-87.70058965,"(41.88183821771976, -87.7005896478106)"
9593254,HX243716,04/30/2014 11:17:00 PM,084XX S ESCANABA AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,VACANT LOT/LAND,true,false,0423,004,10,46,15,1196990,1849676,2014,05/03/2014,41.74237469,-87.55380132,"(41.74237469223775, -87.55380131632374)"
9596182,HX246652,04/30/2014 11:15:00 PM,070XX S FAIRFIELD AVE,0810,THEFT,OVER $500,STREET,false,false,0831,008,18,66,06,1159219,1857770,2014,05/05/2014,41.76544145,-87.69197327,"(41.76544145469695, -87.69197327367714)"
9593224,HX243711,04/30/2014 11:03:00 PM,012XX S KEDVALE AVE,0560,ASSAULT,SIMPLE,RESIDENCE,true,true,1011,010,24,29,08A,1148951,1894153,2014,05/03/2014,41.86548557,-87.72867083,"(41.86548557441083, -87.728670830855)"
9593221,HX243718,04/30/2014 11:00:00 PM,040XX W WILCOX ST,2024,NARCOTICS,POSS: HEROIN(WHITE),RESIDENTIAL YARD (FRONT/BACK),true,false,1115,011,28,26,18,1149647,1899073,2014,05/04/2014,41.87897314,-87.72598797,"(41.87897314028844, -87.72598796535446)"
9595661,HX245914,04/30/2014 11:00:00 PM,006XX N DEARBORN ST,0460,BATTERY,SIMPLE,BAR OR TAVERN,false,false,1832,018,42,8,08B,1175786,1904527,2014,05/07/2014,41.89339153,-87.62984669,"(41.89339153235496, -87.62984669291883)"
9593288,HX243782,04/30/2014 11:00:00 PM,041XX W 31ST ST,1320,CRIMINAL DAMAGE,TO VEHICLE,OTHER,false,false,1031,010,22,30,14,1149243,1883677,2014,05/03/2014,41.83673246,-87.72787004,"(41.83673246031485, -87.72787003588756)"
9594223,HX244498,04/30/2014 11:00:00 PM,023XX N CAMPBELL AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1431,014,1,22,07,1159533,1915630,2014,05/04/2014,41.92420919,-87.68923182,"(41.924209194938655, -87.68923181961605)"
9594364,HX244692,04/30/2014 11:00:00 PM,111XX S WASHTENAW AVE,0810,THEFT,OVER $500,STREET,false,false,2212,022,19,75,06,1160415,1830409,2014,05/04/2014,41.69033382,-87.68834099,"(41.69033381832313, -87.68834098602893)"
9594673,HX244888,04/30/2014 11:00:00 PM,064XX S MOZART ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,0823,008,15,66,26,1158445,1861900,2014,05/04/2014,41.77679059,-87.69469784,"(41.77679058500532, -87.69469784389555)"
9593320,HX243773,04/30/2014 11:00:00 PM,077XX S WOOD ST,0460,BATTERY,SIMPLE,APARTMENT,false,false,0611,006,17,71,08B,1165663,1853028,2014,05/07/2014,41.75229447,-87.66848821,"(41.75229446820958, -87.66848821238936)"
9594402,HX244562,04/30/2014 11:00:00 PM,086XX S KENWOOD AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0412,004,8,45,06,1186711,1847733,2014,05/04/2014,41.73729225,-87.59152436,"(41.73729224545264, -87.59152436336939)"
9593280,HX243755,04/30/2014 11:00:00 PM,010XX S KARLOV AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1132,011,24,29,08B,1149251,1895195,2014,05/03/2014,41.86833914,-87.72754251,"(41.86833914218734, -87.72754251411772)"
9593247,HX243698,04/30/2014 10:50:00 PM,077XX S DAMEN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,0611,006,18,71,08B,1164339,1853031,2014,05/04/2014,41.75233067,-87.67334003,"(41.752330673780115, -87.67334003202308)"
9593237,HX243705,04/30/2014 10:45:00 PM,120XX S HARVARD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE PORCH/HALLWAY,true,true,0523,005,34,53,14,1176087,1824922,2014,05/03/2014,41.67494031,-87.63112885,"(41.67494030836658, -87.63112885255211)"
9593204,HX243702,04/30/2014 10:45:00 PM,022XX W 37TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,PARK PROPERTY,true,false,0912,009,11,59,18,1161654,1880058,2014,05/04/2014,41.82655243,-87.68242961,"(41.82655242940447, -87.68242961181049)"
9593324,HX243704,04/30/2014 10:45:00 PM,029XX W WAVELAND AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1733,017,33,16,14,1155819,1924408,2014,05/03/2014,41.9483724,-87.70264133,"(41.94837240349845, -87.70264133156672)"
9593208,HX243701,04/30/2014 10:42:00 PM,055XX S FAIRFIELD AVE,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,SIDEWALK,true,false,0824,008,16,63,18,1159023,1867823,2014,05/04/2014,41.79303232,-87.69241705,"(41.79303232455984, -87.69241704806429)"
9593267,HX243696,04/30/2014 10:40:00 PM,014XX S KOLIN AVE,0820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,false,true,1011,010,24,29,06,1147578,1892731,2014,05/05/2014,41.86160986,-87.73374768,"(41.86160985790589, -87.73374768100756)"
9593217,HX243694,04/30/2014 10:40:00 PM,066XX S ST LOUIS AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0831,008,15,66,14,1154166,1860554,2014,05/03/2014,41.77318308,-87.71042039,"(41.773183084464705, -87.7104203936123)"
9593249,HX243722,04/30/2014 10:40:00 PM,064XX W BALMORAL AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,false,false,1613,016,41,10,04A,1132196,1935542,2014,05/03/2014,41.9793694,-87.7892161,"(41.97936939647872, -87.78921609957033)"
9593233,HX243719,04/30/2014 10:38:00 PM,073XX S MAY ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0733,007,17,68,18,1169966,1856016,2014,05/04/2014,41.7604016,-87.65263293,"(41.76040160450715, -87.65263293464501)"
9594434,HX244677,04/30/2014 10:30:00 PM,032XX N KILBOURN AVE,0810,THEFT,OVER $500,RESIDENTIAL YARD (FRONT/BACK),false,false,1731,017,30,16,06,1145842,1921421,2014,05/04/2014,41.94037142,-87.73939115,"(41.940371415646595, -87.73939115467735)"
9593455,HX243922,04/30/2014 10:30:00 PM,011XX N LARAMIE AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1524,015,37,25,06,1141452,1906915,2014,05/03/2014,41.90064774,-87.75588509,"(41.9006477361147, -87.75588509170962)"
9594637,HX244977,04/30/2014 10:30:00 PM,110XX S AVENUE O,0820,THEFT,$500 AND UNDER,STREET,false,false,0433,004,10,52,06,1200926,1832488,2014,05/04/2014,41.69511071,-87.5399605,"(41.69511070979344, -87.53996050082542)"
